Date,Time,date_time,visibility,sea_level_pressure,relative_humidity,wind_speed,,air_temp,wind_direction
09/16/19,06:52PM,09/16/19-06:52PM,10,1012.7,50.78,3.44,1012.59,80.96,
09/16/19,05:52PM,09/16/19-05:52PM,8,1013.1,62.25,3.44,1013.33,75.92,130
09/16/19,04:52PM,09/16/19-04:52PM,7,1013.2,68.63,0,1013.35,73.94,0
09/16/19,03:52PM,09/16/19-03:52PM,6,1012.4,75.63,3.44,1012.37,71.06,
09/16/19,02:52PM,09/16/19-02:52PM,4,1013,80.9,0,1013.07,69.08,0
09/16/19,02:00PM,09/16/19-02:00PM,4,,83.95,0,1012.41,68,0
09/16/19,01:52PM,09/16/19-01:52PM,4,1012,83.95,3.44,1012.07,68,140
09/16/19,12:52PM,09/16/19-12:52PM,4,1011.8,83.95,0,1012.07,68,0
09/16/19,11:52AM,09/16/19-11:52AM,5,1011.5,87.13,0,1011.74,66.92,0
09/16/19,11:36AM,09/16/19-11:36AM,5,,87.13,0,1011.74,66.92,0
09/16/19,11:31AM,09/16/19-11:31AM,5,,87.13,0,1011.74,66.92,0
09/16/19,11:16AM,09/16/19-11:16AM,5,,87.13,0,1011.4,66.92,0
09/16/19,10:52AM,09/16/19-10:52AM,4,1011.5,83.95,0,1011.73,68,0
09/16/19,09:52AM,09/16/19-09:52AM,5,1011.6,83.95,0,1011.73,68,0
09/16/19,08:52AM,09/16/19-08:52AM,6,1012,87.13,0,1012.08,66.92,0
09/16/19,07:52AM,09/16/19-07:52AM,5,1011.7,87.18,0,1012.07,68,0
09/16/19,06:52AM,09/16/19-06:52AM,4,1011.3,84.02,0,1011.72,69.08,0
09/16/19,05:52AM,09/16/19-05:52AM,6,1011.1,81.48,0,1011.37,69.98,0
09/16/19,04:52AM,09/16/19-04:52AM,8,1010.8,81.48,0,1011.03,69.98,0
09/16/19,03:52AM,09/16/19-03:52AM,9,1010.7,78.54,3.44,1011.01,71.06,
09/16/19,02:52AM,09/16/19-02:52AM,10,1010.4,73.36,4.61,1010.66,71.96,280
09/16/19,01:52AM,09/16/19-01:52AM,10,1010.2,68.63,5.75,1010.3,73.94,260
09/16/19,12:52AM,09/16/19-12:52AM,10,1010.1,64.38,0,1010.27,77,0
09/15/19,11:52PM,09/15/19-11:52PM,10,1010,60.32,4.61,1009.9,78.98,250
09/15/19,10:52PM,09/15/19-10:52PM,10,1010.5,64.38,5.75,1010.61,77,250
09/15/19,09:52PM,09/15/19-09:52PM,10,1010.5,56.34,,1010.55,82.04,
09/15/19,08:52PM,09/15/19-08:52PM,7,1010.6,56.82,3.44,1010.87,82.94,
09/15/19,07:52PM,09/15/19-07:52PM,10,1010.9,44.69,3.44,1011.19,84.92,
09/15/19,06:52PM,09/15/19-06:52PM,10,1011.2,44.86,3.44,1011.18,86,
09/15/19,05:52PM,09/15/19-05:52PM,5,1011.8,60.32,0,1011.94,78.98,0
09/15/19,04:52PM,09/15/19-04:52PM,4,1012.2,78.7,0,1012.34,73.04,0
09/15/19,03:52PM,09/15/19-03:52PM,4,1012.3,81.48,0,1012.38,69.98,0
09/15/19,03:29PM,09/15/19-03:29PM,3,,83.01,0,1012.39,69.08,0
09/15/19,03:25PM,09/15/19-03:25PM,3,,84.02,0,1012.39,69.08,0
09/15/19,03:11PM,09/15/19-03:11PM,3,,88.29,0,1012.07,68,0
09/15/19,02:55PM,09/15/19-02:55PM,2.5,,87.18,0,1011.73,68,0
09/15/19,02:52PM,09/15/19-02:52PM,1.75,1011.7,87.18,0,1011.73,68,0
09/15/19,02:32PM,09/15/19-02:32PM,1.75,,90.49,0,1011.74,66.92,0
09/15/19,02:28PM,09/15/19-02:28PM,2,,87.18,3.44,1011.73,68,260
09/15/19,02:24PM,09/15/19-02:24PM,2.5,,90.49,3.44,1011.74,66.92,270
09/15/19,02:11PM,09/15/19-02:11PM,4,,88.29,0,1011.73,68,0
09/15/19,02:07PM,09/15/19-02:07PM,3,,87.18,0,1011.73,68,0
09/15/19,02:03PM,09/15/19-02:03PM,2.5,,90.49,0,1011.74,66.92,0
09/15/19,01:52PM,09/15/19-01:52PM,1,1011.4,93.37,0,1011.74,66.92,0
09/15/19,12:52PM,09/15/19-12:52PM,0.5,1011,93.4,0,1011.39,68,0
09/15/19,12:17PM,09/15/19-12:17PM,0.75,,83.01,0,1011.04,69.08,0
09/15/19,12:12PM,09/15/19-12:12PM,1.25,,86.69,0,1011.04,69.08,0
09/15/19,12:09PM,09/15/19-12:09PM,2,,86.69,0,1011.04,69.08,0
09/15/19,12:02PM,09/15/19-12:02PM,7,,86.69,3.44,1011.04,69.08,270
09/15/19,11:52AM,09/15/19-11:52AM,8,1010.5,86.69,0,1010.7,69.08,0
09/15/19,10:52AM,09/15/19-10:52AM,9,1010.3,84.14,0,1010.68,71.06,0
09/15/19,09:52AM,09/15/19-09:52AM,9,1010.7,84.14,0,1011.01,71.06,0
09/15/19,08:52AM,09/15/19-08:52AM,8,1011,81.19,0,1011.33,73.04,0
09/15/19,07:52AM,09/15/19-07:52AM,9,1011.3,81.19,0,1011.33,73.04,0
09/15/19,06:52AM,09/15/19-06:52AM,10,1011.2,78.77,0,1011.32,73.94,0
09/15/19,05:52AM,09/15/19-05:52AM,10,1011.1,75.98,0,1011.31,75.02,0
09/15/19,04:52AM,09/15/19-04:52AM,10,1011.1,75.98,0,1011.31,75.02,0
09/15/19,03:52AM,09/15/19-03:52AM,10,1010.8,71.15,0,1010.94,77,0
09/15/19,02:52AM,09/15/19-02:52AM,10,1010.3,56.27,0,1010.24,78.98,0
09/15/19,01:52AM,09/15/19-01:52AM,10,1009.8,50.94,4.61,1009.87,82.04,250
09/15/19,12:52AM,09/15/19-12:52AM,10,1009.5,47.92,4.61,1009.5,84.92,270
09/14/19,11:52PM,09/14/19-11:52PM,10,1009.7,35.52,4.61,1009.78,89.96,
09/14/19,10:52PM,09/14/19-10:52PM,10,1009.8,24.05,6.91,1009.76,91.94,260
09/14/19,09:52PM,09/14/19-09:52PM,10,1010.4,33.04,0,1010.44,91.04,0
09/14/19,08:52PM,09/14/19-08:52PM,10,1011.2,45.46,0,1011.13,89.96,0
09/14/19,07:52PM,09/14/19-07:52PM,10,1011.6,41.33,3.44,1011.78,93.02,
09/14/19,06:52PM,09/14/19-06:52PM,10,1011.9,33.7,4.61,1012.1,93.92,170
09/14/19,05:52PM,09/14/19-05:52PM,10,1012.6,37.97,0,1012.84,89.06,0
09/14/19,04:52PM,09/14/19-04:52PM,10,1012.8,51.23,0,1012.89,84.02,0
09/14/19,03:52PM,09/14/19-03:52PM,9,1012.7,64.62,0,1012.95,78.98,0
09/14/19,02:52PM,09/14/19-02:52PM,10,1012.7,70.74,0,1012.68,73.04,0
09/14/19,01:52PM,09/14/19-01:52PM,10,1012.4,75.63,0,1012.71,71.06,0
09/14/19,12:52PM,09/14/19-12:52PM,10,1012,76.19,0,1012.36,71.96,0
09/14/19,11:52AM,09/14/19-11:52AM,10,1011.9,73.16,0,1012.04,69.98,0
09/14/19,10:52AM,09/14/19-10:52AM,10,1011.8,70.53,0,1012.03,71.06,0
09/14/19,09:52AM,09/14/19-09:52AM,10,1011.7,68.41,0,1012.02,71.96,0
09/14/19,08:52AM,09/14/19-08:52AM,10,1012.1,65.97,0,1012.34,73.04,0
09/14/19,07:52AM,09/14/19-07:52AM,10,1012.1,62,0,1012.33,73.94,0
09/14/19,06:52AM,09/14/19-06:52AM,10,1012,61.74,0,1012.32,75.02,0
09/14/19,05:52AM,09/14/19-05:52AM,10,1011.6,62.25,0,1011.97,75.92,0
09/14/19,04:52AM,09/14/19-04:52AM,10,1011.3,64.14,0,1011.64,75.02,0
09/14/19,03:52AM,09/14/19-03:52AM,10,1011.1,68.75,0,1011.31,75.02,0
09/14/19,02:52AM,09/14/19-02:52AM,10,1010.8,64.38,0,1010.94,77,0
09/14/19,01:52AM,09/14/19-01:52AM,10,1010.6,59.82,4.61,1010.59,78.08,270
09/14/19,12:52AM,09/14/19-12:52AM,10,1010.5,41.65,6.91,1010.51,84.92,
09/13/19,11:52PM,09/13/19-11:52PM,10,1010.5,38.89,,1010.49,87.08,
09/13/19,10:52PM,09/13/19-10:52PM,10,1010.8,33.08,6.91,1010.8,89.96,260
09/13/19,09:52PM,09/13/19-09:52PM,10,1011.2,31.98,5.75,1011.12,91.04,
09/13/19,08:52PM,09/13/19-08:52PM,10,1011.8,29.77,5.75,1011.8,91.04,
09/13/19,07:52PM,09/13/19-07:52PM,10,1012.6,38.11,4.61,1012.49,89.96,260
09/13/19,06:52PM,09/13/19-06:52PM,10,1013.1,45.04,3.44,1013.17,89.06,
09/13/19,05:52PM,09/13/19-05:52PM,10,1013.2,36.91,0,1013.16,89.96,0
09/13/19,04:52PM,09/13/19-04:52PM,10,1013.4,46.43,0,1013.56,84.92,0
09/13/19,03:52PM,09/13/19-03:52PM,10,1013.4,61.99,0,1013.65,77,0
09/13/19,02:52PM,09/13/19-02:52PM,10,1013.5,71.07,0,1013.71,71.96,0
09/13/19,01:52PM,09/13/19-01:52PM,9,1013.3,81.33,0,1013.42,68,0
09/13/19,12:52PM,09/13/19-12:52PM,10,1013.1,84.41,0,1013.43,66.92,0
09/13/19,11:52AM,09/13/19-11:52AM,10,1012.8,81.33,0,1013.08,68,0
09/13/19,10:52AM,09/13/19-10:52AM,10,1012.9,80.9,0,1013.07,69.08,0
09/13/19,09:52AM,09/13/19-09:52AM,10,1013,80.9,0,1013.41,69.08,0
09/13/19,08:52AM,09/13/19-08:52AM,10,1013.5,80.9,0,1013.75,69.08,0
09/13/19,07:52AM,09/13/19-07:52AM,10,1013.7,84.02,0,1014.09,69.08,0
09/13/19,06:52AM,09/13/19-06:52AM,10,1013.4,78.45,0,1013.74,69.98,0
09/13/19,05:52AM,09/13/19-05:52AM,10,1013.6,75.63,0,1013.72,71.06,0
09/13/19,04:52AM,09/13/19-04:52AM,10,1013.7,75.63,0,1013.72,71.06,0
09/13/19,03:52AM,09/13/19-03:52AM,10,1013.5,73.36,0,1013.71,71.96,0
09/13/19,02:52AM,09/13/19-02:52AM,10,1013.2,70.74,3.44,1013.36,73.04,
09/13/19,01:52AM,09/13/19-01:52AM,10,1012.8,64.14,3.44,1013,75.02,250
09/13/19,12:52AM,09/13/19-12:52AM,10,1012.3,57.96,5.75,1012.29,78.08,270
09/12/19,11:52PM,09/12/19-11:52PM,10,1012.2,54.32,5.75,1012.26,80.06,260
09/12/19,10:52PM,09/12/19-10:52PM,10,1012.6,52.57,3.44,1012.58,82.04,260
09/12/19,09:52PM,09/12/19-09:52PM,10,1013.1,44.69,6.91,1013.22,84.92,270
09/12/19,08:52PM,09/12/19-08:52PM,10,1013.7,49.32,4.61,1013.57,84.02,
09/12/19,07:52PM,09/12/19-07:52PM,,1014.7,49.32,,1014.92,84.02,
09/12/19,06:52PM,09/12/19-06:52PM,10,1015,51.23,3.44,1014.92,84.02,280
09/12/19,05:52PM,09/12/19-05:52PM,8,1015.1,51.07,3.44,1015.28,82.94,
09/12/19,04:52PM,09/12/19-04:52PM,7,1015.2,56.27,0,1015.32,78.98,0
09/12/19,03:52PM,09/12/19-03:52PM,7,1014.8,64.01,0,1015.04,73.94,0
09/12/19,02:52PM,09/12/19-02:52PM,8,1014.8,73.16,0,1014.75,69.98,0
09/12/19,01:52PM,09/12/19-01:52PM,10,1014.3,75.73,0,1014.45,66.92,0
09/12/19,12:52PM,09/12/19-12:52PM,10,1014.3,78.12,0,1014.46,66.02,0
09/12/19,11:52AM,09/12/19-11:52AM,10,1014,81.19,0,1014.12,66.02,0
09/12/19,10:52AM,09/12/19-10:52AM,10,1013.9,81.25,0,1014.11,66.92,0
09/12/19,09:52AM,09/12/19-09:52AM,10,1013.9,78.29,0,1014.1,68,0
09/12/19,08:52AM,09/12/19-08:52AM,10,1014,78.29,0,1014.1,68,0
09/12/19,07:52AM,09/12/19-07:52AM,10,1013.6,73.07,0,1013.75,69.08,0
09/12/19,06:52AM,09/12/19-06:52AM,10,1013.8,70.86,0,1014.07,69.98,0
09/12/19,05:52AM,09/12/19-05:52AM,10,1013.6,70.86,0,1013.74,69.98,0
09/12/19,04:52AM,09/12/19-04:52AM,10,1013.8,73.16,0,1014.07,69.98,0
09/12/19,03:52AM,09/12/19-03:52AM,10,1013.4,73.27,0,1013.72,71.06,0
09/12/19,02:52AM,09/12/19-02:52AM,10,1012.8,68.41,3.44,1013.04,71.96,260
09/12/19,01:52AM,09/12/19-01:52AM,10,1012.5,68.53,8.05,1012.68,73.04,260
09/12/19,12:52AM,09/12/19-12:52AM,10,1012.5,59.92,8.05,1012.65,75.92,270
09/11/19,11:52PM,09/11/19-11:52PM,10,1012.6,57.96,4.61,1012.62,78.08,
09/11/19,10:52PM,09/11/19-10:52PM,10,1012.8,55.79,9.22,1012.96,78.08,270
09/11/19,09:52PM,09/11/19-09:52PM,10,1013.1,56.27,6.91,1013.29,78.98,
09/11/19,08:52PM,09/11/19-08:52PM,10,1014,52.46,5.75,1013.97,78.98,290
09/11/19,07:52PM,09/11/19-07:52PM,10,1014.5,48.73,4.61,1014.63,80.06,
09/11/19,06:52PM,09/11/19-06:52PM,10,1015.1,45.53,0,1014.96,80.96,0
09/11/19,05:52PM,09/11/19-05:52PM,10,1015.8,53.6,0,1015.71,75.02,0
09/11/19,04:52PM,09/11/19-04:52PM,9,1015.9,59.15,0,1016.07,73.04,0
09/11/19,04:09PM,09/11/19-04:09PM,10,,60.75,0,1015.73,73.04,0
09/11/19,04:06PM,09/11/19-04:06PM,10,,61.48,3.44,1015.73,73.04,130
09/11/19,03:52PM,09/11/19-03:52PM,10,1015.5,61.48,0,1015.73,73.04,0
09/11/19,02:52PM,09/11/19-02:52PM,10,1015.1,65.73,3.44,1015.42,71.06,
09/11/19,02:28PM,09/11/19-02:28PM,10,,68.19,3.44,1015.09,69.98,90
09/11/19,02:19PM,09/11/19-02:19PM,10,,70.32,3.44,1015.1,69.08,110
09/11/19,01:52PM,09/11/19-01:52PM,10,1014.4,70.32,0,1014.76,69.08,0
09/11/19,01:39PM,09/11/19-01:39PM,10,,70.32,0,1014.42,69.08,0
09/11/19,12:52PM,09/11/19-12:52PM,10,1013.8,70.32,3.44,1014.09,69.08,110
09/11/19,11:52AM,09/11/19-11:52AM,10,1013.3,73.07,0,1013.41,69.08,0
09/11/19,11:02AM,09/11/19-11:02AM,10,,73.07,0,1013.07,69.08,0
09/11/19,10:52AM,09/11/19-10:52AM,10,1012.7,73.07,0,1012.73,69.08,0
09/11/19,09:52AM,09/11/19-09:52AM,10,1012.6,73.07,0,1012.73,69.08,0
09/11/19,08:52AM,09/11/19-08:52AM,10,1012.9,75.44,0,1013.07,69.08,0
09/11/19,07:52AM,09/11/19-07:52AM,10,1012.6,73.07,0,1012.73,69.08,0
09/11/19,06:52AM,09/11/19-06:52AM,9,1012.4,78.29,0,1012.74,68,0
09/11/19,05:52AM,09/11/19-05:52AM,10,1012.1,76.01,0,1012.38,69.98,0
09/11/19,04:52AM,09/11/19-04:52AM,10,1012,70.53,0,1012.03,71.06,0
09/11/19,03:52AM,09/11/19-03:52AM,10,1011.6,70.53,0,1011.69,71.06,0
09/11/19,02:52AM,09/11/19-02:52AM,10,1011.4,70.53,5.75,1011.69,71.06,270
09/11/19,01:52AM,09/11/19-01:52AM,10,1010.8,63.9,4.61,1010.99,73.04,260
09/11/19,01:28AM,09/11/19-01:28AM,10,,65.97,8.05,1010.65,73.04,270
09/11/19,12:52AM,09/11/19-12:52AM,10,1010.6,64.01,6.91,1010.64,73.94,270
09/11/19,12:36AM,09/11/19-12:36AM,10,,60.98,3.44,1010.97,75.02,
09/10/19,11:52PM,09/10/19-11:52PM,10,1011,61.74,10.36,1010.97,75.02,260
09/10/19,11:45PM,09/10/19-11:45PM,10,,61.74,6.91,1010.97,75.02,260
09/10/19,11:34PM,09/10/19-11:34PM,10,,61.74,8.05,1011.31,75.02,270
09/10/19,11:25PM,09/10/19-11:25PM,10,,59.92,0,1011.3,75.92,0
09/10/19,11:18PM,09/10/19-11:18PM,10,,61.74,4.61,1010.97,75.02,
09/10/19,11:03PM,09/10/19-11:03PM,10,,59.92,4.61,1010.96,75.92,
09/10/19,10:52PM,09/10/19-10:52PM,10,1010.9,57.81,5.75,1010.94,77,
09/10/19,10:39PM,09/10/19-10:39PM,10,,57.81,8.05,1010.94,77,280
09/10/19,09:52PM,09/10/19-09:52PM,10,1011,55.79,,1010.93,78.08,
09/10/19,08:52PM,09/10/19-08:52PM,10,1011.4,54.04,9.22,1011.27,78.08,260
09/10/19,07:52PM,09/10/19-07:52PM,10,1011.8,50.03,0,1011.95,78.08,0
09/10/19,06:52PM,09/10/19-06:52PM,10,1012,53.73,0,1011.97,75.92,0
09/10/19,05:52PM,09/10/19-05:52PM,10,1012.5,55.36,3.44,1012.66,75.02,
09/10/19,04:52PM,09/10/19-04:52PM,10,1012.6,59.15,0,1012.68,73.04,0
09/10/19,03:52PM,09/10/19-03:52PM,8,1012.4,63.76,0,1012.36,71.96,0
09/10/19,02:52PM,09/10/19-02:52PM,10,1011.6,65.73,4.61,1011.69,71.06,
09/10/19,01:52PM,09/10/19-01:52PM,10,1011,65.73,4.61,1011.01,71.06,140
09/10/19,01:37PM,09/10/19-01:37PM,10,,65.73,3.44,1011.01,71.06,140
09/10/19,12:52PM,09/10/19-12:52PM,10,1010.5,65.73,3.44,1010.68,71.06,
09/10/19,11:52AM,09/10/19-11:52AM,10,1010.5,68.31,3.44,1010.68,71.06,
09/10/19,10:52AM,09/10/19-10:52AM,10,1010.4,68.31,0,1010.68,71.06,0
09/10/19,09:52AM,09/10/19-09:52AM,10,1010.2,70.86,4.61,1010.35,69.98,100
09/10/19,08:52AM,09/10/19-08:52AM,10,1010.3,73.16,4.61,1010.35,69.98,
09/10/19,08:29AM,09/10/19-08:29AM,10,,76.01,3.44,1010.35,69.98,
09/10/19,08:15AM,09/10/19-08:15AM,10,,76.01,3.44,1010.35,69.98,
09/10/19,08:10AM,09/10/19-08:10AM,8,,76.01,4.61,1010.35,69.98,
09/10/19,07:52AM,09/10/19-07:52AM,10,1009.9,73.27,3.44,1010,71.06,140
09/10/19,06:52AM,09/10/19-06:52AM,10,1009.6,73.27,3.44,1009.66,71.06,100
09/10/19,05:52AM,09/10/19-05:52AM,9,1009.6,78.45,0,1009.67,69.98,0
09/10/19,04:52AM,09/10/19-04:52AM,9,1009.4,78.45,0,1009.67,69.98,0
09/10/19,03:52AM,09/10/19-03:52AM,7,1009.4,75.63,0,1009.66,71.06,0
09/10/19,02:52AM,09/10/19-02:52AM,7,1009,71.07,4.61,1009.31,71.96,
09/10/19,01:52AM,09/10/19-01:52AM,7,1008.8,66.5,5.75,1008.95,73.94,260
09/10/19,12:52AM,09/10/19-12:52AM,5,1008.8,62.25,5.75,1008.92,75.92,
09/09/19,11:52PM,09/09/19-11:52PM,6,1008.9,57.96,0,1008.9,78.08,0
09/09/19,10:52PM,09/09/19-10:52PM,10,1009.4,56.27,6.91,1009.57,78.98,
09/09/19,09:52PM,09/09/19-09:52PM,10,1010.1,57.96,8.05,1010.25,78.08,270
09/09/19,08:52PM,09/09/19-08:52PM,10,1010.1,54.32,,1010.23,80.06,
09/09/19,07:52PM,09/09/19-07:52PM,10,1010.8,52.57,0,1010.88,82.04,0
09/09/19,06:58PM,09/09/19-06:58PM,10,,56.27,5.75,1011.26,78.98,
09/09/19,06:55PM,09/09/19-06:55PM,10,,56.27,0,1011.26,78.98,0
09/09/19,06:52PM,09/09/19-06:52PM,10,1011.3,54.32,0,1011.25,80.06,0
09/09/19,06:14PM,09/09/19-06:14PM,10,,54.32,0,1011.92,80.06,0
09/09/19,05:52PM,09/09/19-05:52PM,10,1011.9,56.27,0,1011.94,78.98,0
09/09/19,05:03PM,09/09/19-05:03PM,10,,57.81,3.44,1011.96,77,
09/09/19,04:52PM,09/09/19-04:52PM,10,1011.9,57.81,4.61,1011.96,77,130
09/09/19,04:17PM,09/09/19-04:17PM,10,,69.01,0,1012.01,73.04,0
09/09/19,04:00PM,09/09/19-04:00PM,10,,64.01,0,1011.66,73.94,0
09/09/19,03:52PM,09/09/19-03:52PM,10,1011.6,64.14,4.61,1011.64,75.02,140
09/09/19,02:52PM,09/09/19-02:52PM,10,1011.4,63.24,0,1011.69,71.06,0
09/09/19,02:37PM,09/09/19-02:37PM,8,,70.2,0,1011.39,68,0
09/09/19,02:31PM,09/09/19-02:31PM,7,,70.2,0,1011.39,68,0
09/09/19,01:52PM,09/09/19-01:52PM,10,1010.7,70.54,0,1011.06,66.92,0
09/09/19,12:52PM,09/09/19-12:52PM,10,1010.3,70.54,0,1010.39,66.92,0
09/09/19,11:52AM,09/09/19-11:52AM,10,1010.1,72.86,0,1010.39,66.92,0
09/09/19,10:52AM,09/09/19-10:52AM,10,1010.1,72.86,0,1010.39,66.92,0
09/09/19,09:52AM,09/09/19-09:52AM,10,1009.9,70.2,0,1010.04,68,0
09/09/19,08:52AM,09/09/19-08:52AM,10,1010.1,70.2,0,1010.37,68,0
09/09/19,07:52AM,09/09/19-07:52AM,10,1010,73.07,0,1010.02,69.08,0
09/09/19,06:52AM,09/09/19-06:52AM,10,1010.1,75.44,0,1010.36,69.08,0
09/09/19,05:52AM,09/09/19-05:52AM,10,1010.2,68.19,0,1010.35,69.98,0
09/09/19,04:52AM,09/09/19-04:52AM,10,1010.1,65.73,0,1010.34,71.06,0
09/09/19,03:52AM,09/09/19-03:52AM,10,1010,63.76,0,1009.99,71.96,0
09/09/19,02:52AM,09/09/19-02:52AM,10,1009.8,61.48,3.44,1009.97,73.04,250
09/09/19,01:52AM,09/09/19-01:52AM,10,1009.5,53.6,5.75,1009.61,75.02,260
09/09/19,12:52AM,09/09/19-12:52AM,10,1009.4,44.92,4.61,1009.59,77,
09/08/19,11:52PM,09/08/19-11:52PM,10,1009.9,41.94,4.61,1009.92,78.08,250
09/08/19,10:52PM,09/08/19-10:52PM,10,1010.3,40.31,6.91,1010.25,78.08,
09/08/19,09:52PM,09/08/19-09:52PM,10,1010.9,45.22,0,1010.92,78.98,0
09/08/19,08:52PM,09/08/19-08:52PM,10,1011.3,48.57,0,1011.26,78.98,0
09/08/19,07:52PM,09/08/19-07:52PM,10,1011.8,48.73,0,1011.92,80.06,0
09/08/19,06:52PM,09/08/19-06:52PM,10,1012,50.64,0,1011.92,80.06,0
09/08/19,05:52PM,09/08/19-05:52PM,10,1012.2,50.48,0,1012.27,78.98,0
09/08/19,04:52PM,09/08/19-04:52PM,10,1012.2,55.85,0,1012.31,75.92,0
09/08/19,03:52PM,09/08/19-03:52PM,10,1012.3,63.9,0,1012.34,73.04,0
09/08/19,02:52PM,09/08/19-02:52PM,10,1012.4,65.6,0,1012.38,69.98,0
09/08/19,01:52PM,09/08/19-01:52PM,10,1012.3,72.77,0,1012.43,66.02,0
09/08/19,12:52PM,09/08/19-12:52PM,10,1011.9,75.55,0,1012.1,64.94,0
09/08/19,11:52AM,09/08/19-11:52AM,10,1011.4,75.55,0,1011.77,64.94,0
09/08/19,10:52AM,09/08/19-10:52AM,10,1011.6,72.86,0,1011.74,66.92,0
09/08/19,09:52AM,09/08/19-09:52AM,10,1011.8,72.86,0,1012.08,66.92,0
09/08/19,08:52AM,09/08/19-08:52AM,10,1011.7,70.2,0,1012.07,68,0
09/08/19,07:52AM,09/08/19-07:52AM,9,1012,72.97,0,1012.41,68,0
09/08/19,06:52AM,09/08/19-06:52AM,10,1011.9,72.97,0,1012.07,68,0
09/08/19,05:52AM,09/08/19-05:52AM,10,1011.7,68.31,0,1012.03,71.06,0
09/08/19,04:52AM,09/08/19-04:52AM,10,1011.4,63.76,0,1011.68,71.96,0
09/08/19,03:52AM,09/08/19-03:52AM,10,1011.2,63.76,0,1011.34,71.96,0
09/08/19,02:52AM,09/08/19-02:52AM,10,1010.9,47.97,0,1010.97,75.02,0
09/08/19,01:52AM,09/08/19-01:52AM,10,1011,50.03,4.61,1010.93,78.08,260
09/08/19,12:52AM,09/08/19-12:52AM,10,1010.5,41.34,0,1010.54,82.94,0
09/07/19,11:52PM,09/07/19-11:52PM,10,1011,43.96,4.61,1011.22,82.04,
09/07/19,10:52PM,09/07/19-10:52PM,10,1011.6,33.23,8.05,1011.54,84.02,260
09/07/19,09:52PM,09/07/19-09:52PM,10,1012.2,33.72,6.91,1012.18,87.08,260
09/07/19,08:52PM,09/07/19-08:52PM,10,1012.6,43.29,5.75,1012.54,84.92,
09/07/19,07:52PM,09/07/19-07:52PM,10,1012.9,39.2,,1012.84,89.06,
09/07/19,06:52PM,09/07/19-06:52PM,10,1013.4,47.95,0,1013.54,87.08,0
09/07/19,05:52PM,09/07/19-05:52PM,10,1014,41.82,0,1013.89,86,0
09/07/19,04:52PM,09/07/19-04:52PM,10,1014,44.69,0,1014.24,84.92,0
09/07/19,03:52PM,09/07/19-03:52PM,10,1014.1,54.32,0,1014.29,80.06,0
09/07/19,02:52PM,09/07/19-02:52PM,10,1014.1,61.74,0,1014.35,75.02,0
09/07/19,01:52PM,09/07/19-01:52PM,10,1014,68.31,0,1014.06,71.06,0
09/07/19,12:52PM,09/07/19-12:52PM,10,1013.6,68.31,0,1013.72,71.06,0
09/07/19,11:52AM,09/07/19-11:52AM,10,1013.3,66.26,0,1013.71,71.96,0
09/07/19,10:52AM,09/07/19-10:52AM,10,1013.5,68.41,0,1013.71,71.96,0
09/07/19,09:52AM,09/07/19-09:52AM,10,1013.6,63.9,0,1013.7,73.04,0
09/07/19,08:52AM,09/07/19-08:52AM,10,1013.8,62,0,1014.03,73.94,0
09/07/19,07:52AM,09/07/19-07:52AM,10,1014,59.66,0,1014.03,73.94,0
09/07/19,06:52AM,09/07/19-06:52AM,10,1014,55.36,0,1014.01,75.02,0
09/07/19,05:52AM,09/07/19-05:52AM,10,1014.3,57.39,0,1014.37,73.94,0
09/07/19,04:52AM,09/07/19-04:52AM,10,1014.6,50.03,0,1014.68,75.92,0
09/07/19,03:52AM,09/07/19-03:52AM,10,1014.3,48.27,3.44,1014.67,77,
09/07/19,02:52AM,09/07/19-02:52AM,10,1014,55.79,3.44,1014.32,78.08,
09/07/19,01:52AM,09/07/19-01:52AM,10,1013.9,56.27,5.75,1013.97,78.98,280
09/07/19,12:52AM,09/07/19-12:52AM,10,1014,51.07,6.91,1013.92,82.94,270
09/06/19,11:52PM,09/06/19-11:52PM,10,1014.3,46,9.22,1014.25,84.02,270
09/06/19,10:52PM,09/06/19-10:52PM,10,1014.4,41.65,4.61,1014.58,84.92,
09/06/19,09:52PM,09/06/19-09:52PM,10,1014.7,40.41,5.75,1014.89,87.08,
09/06/19,08:52PM,09/06/19-08:52PM,10,1015,40.72,,1015.21,89.06,
09/06/19,07:52PM,09/06/19-07:52PM,10,1015.6,43.65,4.61,1015.54,89.06,260
09/06/19,06:52PM,09/06/19-06:52PM,10,1015.8,42.44,4.61,1015.87,89.96,260
09/06/19,05:52PM,09/06/19-05:52PM,10,1016.1,37.97,3.44,1016.22,89.06,
09/06/19,04:52PM,09/06/19-04:52PM,10,1016,46.3,0,1016.26,86,0
09/06/19,03:52PM,09/06/19-03:52PM,10,1016,52.57,0,1015.96,82.04,0
09/06/19,02:52PM,09/06/19-02:52PM,10,1015.9,66.43,0,1016.02,77,0
09/06/19,01:52PM,09/06/19-01:52PM,10,1015.4,64.01,0,1015.72,73.94,0
09/06/19,12:52PM,09/06/19-12:52PM,10,1014.9,59.66,0,1015.04,73.94,0
09/06/19,11:52AM,09/06/19-11:52AM,10,1014.9,59.66,0,1015.04,73.94,0
09/06/19,10:52AM,09/06/19-10:52AM,10,1014.9,59.66,0,1015.04,73.94,0
09/06/19,09:52AM,09/06/19-09:52AM,10,1015.1,59.66,0,1015.38,73.94,0
